model,method,k,metric,value,task
SVM,rf_shap,25,Error,0.12572815533980586,clf
SVM,rf_shap,25,Error,0.12766990291262137,clf
SVM,rf_shap,25,Error,0.12190383681398742,clf
SVM,rf_shap,50,Error,0.08543689320388348,clf
SVM,rf_shap,50,Error,0.0888349514563107,clf
SVM,rf_shap,50,Error,0.09611650485436896,clf
SVM,rf_shap,50,Error,0.09757281553398056,clf
SVM,rf_shap,50,Error,0.09227780475959202,clf
SVM,rf_shap,100,Error,0.07815533980582523,clf
SVM,rf_shap,100,Error,0.07815533980582523,clf
SVM,rf_shap,100,Error,0.0868932038834952,clf
SVM,rf_shap,100,Error,0.08737864077669899,clf
SVM,rf_shap,100,Error,0.08305002428363284,clf
SVM,rf,1,Error,0.6203883495145631,clf
SVM,rf,1,Error,0.6300970873786408,clf
SVM,rf,1,Error,0.6121359223300971,clf
SVM,rf,1,Error,0.624757281553398,clf
SVM,rf,1,Error,0.6318601262748907,clf
SVM,rf,2,Error,0.5907766990291262,clf
SVM,rf,2,Error,0.6014563106796116,clf
SVM,rf,2,Error,0.5980582524271845,clf
SVM,rf,2,Error,0.5932038834951456,clf
SVM,rf,2,Error,0.6075764934434191,clf
SVM,rf,3,Error,0.5907766990291262,clf
SVM,rf,3,Error,0.6004854368932039,clf
SVM,rf,3,Error,0.583495145631068,clf
SVM,rf,3,Error,0.5932038834951456,clf
SVM,rf,3,Error,0.6056338028169015,clf
SVM,rf,4,Error,0.5902912621359223,clf
SVM,rf,4,Error,0.6004854368932039,clf
SVM,rf,4,Error,0.583495145631068,clf
SVM,rf,4,Error,0.5936893203883495,clf
SVM,rf,4,Error,0.6075764934434191,clf
SVM,rf,5,Error,0.5912621359223301,clf
SVM,rf,5,Error,0.6004854368932039,clf
SVM,rf,5,Error,0.583495145631068,clf
SVM,rf,5,Error,0.5936893203883495,clf
SVM,rf,5,Error,0.6070908207867898,clf
SVM,rf,10,Error,0.4577669902912621,clf
SVM,rf,10,Error,0.4597087378640776,clf
SVM,rf,10,Error,0.44854368932038835,clf
SVM,rf,10,Error,0.4601941747572815,clf
SVM,rf,10,Error,0.4715881495871782,clf
SVM,rf,15,Error,0.18300970873786404,clf
SVM,rf,15,Error,0.175242718446602,clf
SVM,rf,15,Error,0.18446601941747576,clf
SVM,rf,15,Error,0.19466019417475733,clf
SVM,rf,15,Error,0.19766877124817872,clf
SVM,rf,20,Error,0.11699029126213589,clf
SVM,rf,20,Error,0.1174757281553398,clf
SVM,rf,20,Error,0.1189320388349514,clf
SVM,rf,20,Error,0.12669902912621356,clf
SVM,rf,20,Error,0.12967459932005831,clf
SVM,rf,25,Error,0.09368932038834954,clf
SVM,rf,25,Error,0.09902912621359228,clf
SVM,rf,25,Error,0.10631067961165053,clf
SVM,rf,25,Error,0.10825242718446604,clf
SVM,rf,25,Error,0.10976202039825156,clf
SVM,rf,50,Error,0.08252427184466016,clf
SVM,rf,50,Error,0.08446601941747578,clf
SVM,rf,50,Error,0.09126213592233012,clf
SVM,rf,50,Error,0.09757281553398056,clf
SVM,rf,50,Error,0.09082078678970373,clf
SVM,rf,100,Error,0.07524271844660191,clf
SVM,rf,100,Error,0.07427184466019421,clf
SVM,rf,100,Error,0.08640776699029129,clf
SVM,rf,100,Error,0.08543689320388348,clf
SVM,rf,100,Error,0.08402136959689166,clf
SVM,wv_rf,1,Error,0.6203883495145631,clf
SVM,wv_rf,1,Error,0.6300970873786408,clf
SVM,wv_rf,1,Error,0.6121359223300971,clf
SVM,wv_rf,1,Error,0.624757281553398,clf
SVM,wv_rf,1,Error,0.6318601262748907,clf
SVM,wv_rf,2,Error,0.42087378640776696,clf
SVM,wv_rf,2,Error,0.43495145631067966,clf
SVM,wv_rf,2,Error,0.42038834951456305,clf
SVM,wv_rf,2,Error,0.42135922330097086,clf
SVM,wv_rf,2,Error,0.4269062651772705,clf
SVM,wv_rf,3,Error,0.3126213592233009,clf
SVM,wv_rf,3,Error,0.33252427184466016,clf
SVM,wv_rf,3,Error,0.3257281553398058,clf
SVM,wv_rf,3,Error,0.3252427184466019,clf
SVM,wv_rf,3,Error,0.3278290432248664,clf
SVM,wv_rf,4,Error,0.30291262135922326,clf
SVM,wv_rf,4,Error,0.3257281553398058,clf
SVM,wv_rf,4,Error,0.31844660194174756,clf
SVM,wv_rf,4,Error,0.31699029126213596,clf
SVM,wv_rf,4,Error,0.3254006799417193,clf
SVM,wv_rf,5,Error,0.3067961165048544,clf
SVM,wv_rf,5,Error,0.3228155339805825,clf
SVM,wv_rf,5,Error,0.31553398058252424,clf
SVM,wv_rf,5,Error,0.31990291262135917,clf
SVM,wv_rf,5,Error,0.3200582807187955,clf
SVM,wv_rf,10,Error,0.25,clf
SVM,wv_rf,10,Error,0.2640776699029126,clf
SVM,wv_rf,10,Error,0.2616504854368932,clf
SVM,wv_rf,10,Error,0.25728155339805825,clf
SVM,wv_rf,10,Error,0.2608062166100048,clf
SVM,wv_rf,15,Error,0.21310679611650485,clf
SVM,wv_rf,15,Error,0.233495145631068,clf
SVM,wv_rf,15,Error,0.2339805825242719,clf
SVM,wv_rf,15,Error,0.22524271844660193,clf
SVM,wv_rf,15,Error,0.22972316658572123,clf
SVM,wv_rf,20,Error,0.1451456310679612,clf
SVM,wv_rf,20,Error,0.15097087378640772,clf
SVM,wv_rf,20,Error,0.15679611650485437,clf
SVM,wv_rf,20,Error,0.14466019417475728,clf
SVM,wv_rf,20,Error,0.14861583292860614,clf
SVM,wv_rf,25,Error,0.1305825242718447,clf
SVM,wv_rf,25,Error,0.13495145631067962,clf
SVM,wv_rf,25,Error,0.14271844660194177,clf
SVM,wv_rf,25,Error,0.13543689320388352,clf
SVM,wv_rf,25,Error,0.13307430791646435,clf
SVM,wv_rf,50,Error,0.09660194174757286,clf
SVM,wv_rf,50,Error,0.09466019417475724,clf
SVM,wv_rf,50,Error,0.1029126213592233,clf
SVM,wv_rf,50,Error,0.09611650485436896,clf
SVM,wv_rf,50,Error,0.09567751335599806,clf
SVM,wv_rf,100,Error,0.08155339805825246,clf
SVM,wv_rf,100,Error,0.07427184466019421,clf
SVM,wv_rf,100,Error,0.08300970873786406,clf
SVM,wv_rf,100,Error,0.07766990291262132,clf
SVM,wv_rf,100,Error,0.07770762506070905,clf
SVM,xgb_shap,1,Error,0.6208737864077669,clf
SVM,xgb_shap,1,Error,0.6305825242718446,clf
SVM,xgb_shap,1,Error,0.6140776699029127,clf
SVM,xgb_shap,1,Error,0.625242718446602,clf
SVM,xgb_shap,1,Error,0.6318601262748907,clf
SVM,xgb_shap,2,Error,0.6067961165048543,clf
SVM,xgb_shap,2,Error,0.6208737864077669,clf
SVM,xgb_shap,2,Error,0.6072815533980582,clf
SVM,xgb_shap,2,Error,0.6174757281553398,clf
SVM,xgb_shap,2,Error,0.6245750364254492,clf
SVM,xgb_shap,3,Error,0.31553398058252424,clf
SVM,xgb_shap,3,Error,0.33300970873786406,clf
SVM,xgb_shap,3,Error,0.3257281553398058,clf
SVM,xgb_shap,3,Error,0.32815533980582523,clf
SVM,xgb_shap,3,Error,0.3278290432248664,clf
SVM,xgb_shap,4,Error,0.20097087378640777,clf
SVM,xgb_shap,4,Error,0.20825242718446602,clf
SVM,xgb_shap,4,Error,0.21067961165048543,clf
SVM,xgb_shap,4,Error,0.21165048543689324,clf
SVM,xgb_shap,4,Error,0.2146673142302088,clf
SVM,xgb_shap,5,Error,0.1451456310679612,clf
SVM,xgb_shap,5,Error,0.14174757281553396,clf
SVM,xgb_shap,5,Error,0.15873786407766988,clf
SVM,xgb_shap,5,Error,0.14466019417475728,clf
SVM,xgb_shap,5,Error,0.13793103448275867,clf
SVM,xgb_shap,10,Error,0.12669902912621356,clf
SVM,xgb_shap,10,Error,0.12912621359223297,clf
SVM,xgb_shap,10,Error,0.13543689320388352,clf
SVM,xgb_shap,10,Error,0.1305825242718447,clf
SVM,xgb_shap,10,Error,0.12481787275376399,clf
SVM,xgb_shap,15,Error,0.10873786407766994,clf
SVM,xgb_shap,15,Error,0.11262135922330097,clf
SVM,xgb_shap,15,Error,0.11359223300970878,clf
SVM,xgb_shap,15,Error,0.10970873786407764,clf
SVM,xgb_shap,15,Error,0.11219038368139878,clf
SVM,xgb_shap,20,Error,0.09611650485436896,clf
SVM,xgb_shap,20,Error,0.1014563106796117,clf
SVM,xgb_shap,20,Error,0.10533980582524272,clf
SVM,xgb_shap,20,Error,0.10388349514563111,clf
SVM,xgb_shap,20,Error,0.1053909664885867,clf
SVM,xgb_shap,25,Error,0.08737864077669899,clf
SVM,xgb_shap,25,Error,0.08932038834951461,clf
SVM,xgb_shap,25,Error,0.09223300970873782,clf
SVM,xgb_shap,25,Error,0.09223300970873782,clf
SVM,xgb_shap,25,Error,0.09567751335599806,clf
SVM,xgb_shap,50,Error,0.062135922330097126,clf
SVM,xgb_shap,50,Error,0.06359223300970873,clf
SVM,xgb_shap,50,Error,0.06990291262135917,clf
SVM,xgb_shap,50,Error,0.06165048543689322,clf
SVM,xgb_shap,50,Error,0.0733365711510442,clf
SVM,xgb_shap,100,Error,0.04854368932038833,clf
SVM,xgb_shap,100,Error,0.04708737864077672,clf
SVM,xgb_shap,100,Error,0.058252427184465994,clf
SVM,xgb_shap,100,Error,0.050000000000000044,clf
SVM,xgb_shap,100,Error,0.057795046138902406,clf
LR,xgb,1,Error,0.5334951456310679,clf
LR,xgb,1,Error,0.5310679611650486,clf
LR,xgb,1,Error,0.5310679611650486,clf
LR,xgb,1,Error,0.5383495145631068,clf
LR,xgb,1,Error,0.541039339485187,clf
LR,xgb,2,Error,0.4432038834951456,clf
LR,xgb,2,Error,0.4432038834951456,clf
LR,xgb,2,Error,0.43203883495145634,clf
LR,xgb,2,Error,0.4519417475728156,clf
LR,xgb,2,Error,0.45070422535211263,clf
LR,xgb,3,Error,0.44999999999999996,clf
LR,xgb,3,Error,0.44805825242718444,clf
LR,xgb,3,Error,0.4378640776699029,clf
LR,xgb,3,Error,0.4577669902912621,clf
LR,xgb,3,Error,0.45798931520155417,clf
LR,xgb,4,Error,0.3106796116504854,clf
LR,xgb,4,Error,0.3067961165048544,clf
LR,xgb,4,Error,0.3067961165048544,clf
LR,xgb,4,Error,0.31699029126213596,clf
LR,xgb,4,Error,0.3186012627489072,clf
LR,xgb,5,Error,0.3058252427184466,clf
LR,xgb,5,Error,0.30339805825242716,clf
LR,xgb,5,Error,0.3072815533980583,clf
LR,xgb,5,Error,0.3131067961165048,clf
LR,xgb,5,Error,0.31325886352598353,clf
LR,xgb,10,Error,0.1466019417475728,clf
LR,xgb,10,Error,0.133495145631068,clf
LR,xgb,10,Error,0.16456310679611652,clf
LR,xgb,10,Error,0.15048543689320393,clf
LR,xgb,10,Error,0.14813016027197667,clf
LR,xgb,15,Error,0.09514563106796114,clf
LR,xgb,15,Error,0.09902912621359228,clf
LR,xgb,15,Error,0.10097087378640779,clf
LR,xgb,15,Error,0.09466019417475724,clf
LR,xgb,15,Error,0.10684798445847499,clf
LR,xgb,20,Error,0.07038834951456308,clf
LR,xgb,20,Error,0.07718446601941753,clf
LR,xgb,20,Error,0.074757281553398,clf
LR,xgb,20,Error,0.0733009708737864,clf
LR,xgb,20,Error,0.08499271491015059,clf
LR,xgb,25,Error,0.06796116504854366,clf
LR,xgb,25,Error,0.07281553398058249,clf
LR,xgb,25,Error,0.06844660194174756,clf
LR,xgb,25,Error,0.06893203883495147,clf
LR,xgb,25,Error,0.08207867897037402,clf
LR,xgb,50,Error,0.050970873786407744,clf
LR,xgb,50,Error,0.04757281553398063,clf
LR,xgb,50,Error,0.05776699029126209,clf
LR,xgb,50,Error,0.045631067961165006,clf
LR,xgb,50,Error,0.056823700825643475,clf
LR,xgb,100,Error,0.032524271844660224,clf
LR,xgb,100,Error,0.03398058252427183,clf
LR,xgb,100,Error,0.03592233009708734,clf
LR,xgb,100,Error,0.02475728155339807,clf
LR,xgb,100,Error,0.03399708596406026,clf
LR,perm,1,Error,0.5883495145631068,clf
LR,perm,1,Error,0.5898058252427185,clf
LR,perm,1,Error,0.5742718446601942,clf
LR,perm,1,Error,0.5854368932038835,clf
LR,perm,1,Error,0.6022340942204953,clf
LR,perm,2,Error,0.5820388349514563,clf
LR,perm,2,Error,0.5883495145631068,clf
LR,perm,2,Error,0.5699029126213593,clf
LR,perm,2,Error,0.5815533980582523,clf
LR,perm,2,Error,0.5964060223409422,clf
LR,perm,3,Error,0.5655339805825244,clf
LR,perm,3,Error,0.575242718446602,clf
LR,perm,3,Error,0.5533980582524272,clf
LR,perm,3,Error,0.5601941747572816,clf
LR,perm,3,Error,0.5808644973288004,clf
LR,perm,4,Error,0.5237864077669903,clf
LR,perm,4,Error,0.5359223300970875,clf
LR,perm,4,Error,0.5354368932038835,clf
LR,perm,4,Error,0.5281553398058252,clf
LR,perm,4,Error,0.5220981058766392,clf
LR,perm,5,Error,0.4995145631067961,clf
LR,perm,5,Error,0.5077669902912622,clf
LR,perm,5,Error,0.5165048543689321,clf
LR,perm,5,Error,0.5009708737864078,clf
LR,perm,5,Error,0.49781447304516757,clf
LR,perm,10,Error,0.12766990291262137,clf
LR,perm,10,Error,0.133495145631068,clf
LR,perm,10,Error,0.14174757281553396,clf
LR,perm,10,Error,0.1451456310679612,clf
LR,perm,10,Error,0.1374453618261292,clf
LR,perm,15,Error,0.09611650485436896,clf
LR,perm,15,Error,0.09368932038834954,clf
LR,perm,15,Error,0.11213592233009706,clf
LR,perm,15,Error,0.10679611650485432,clf
LR,perm,15,Error,0.10587663914521617,clf
LR,perm,20,Error,0.09126213592233012,clf
LR,perm,20,Error,0.0878640776699029,clf
LR,perm,20,Error,0.09951456310679607,clf
LR,perm,20,Error,0.09854368932038837,clf
LR,perm,20,Error,0.0937348227294803,clf
LR,perm,25,Error,0.0888349514563107,clf
LR,perm,25,Error,0.08640776699029129,clf
LR,perm,25,Error,0.09368932038834954,clf
LR,perm,25,Error,0.09902912621359228,clf
LR,perm,25,Error,0.09227780475959202,clf
LR,perm,50,Error,0.0737864077669903,clf
LR,perm,50,Error,0.07184466019417479,clf
LR,perm,50,Error,0.07912621359223304,clf
LR,perm,50,Error,0.07669902912621362,clf
LR,perm,50,Error,0.07139388052452644,clf
LR,perm,100,Error,0.05776699029126209,clf
LR,perm,100,Error,0.05582524271844658,clf
LR,perm,100,Error,0.06359223300970873,clf
LR,perm,100,Error,0.06067961165048541,clf
LR,perm,100,Error,0.06362311801845555,clf
LR,rf_shap,1,Error,0.5830097087378641,clf
LR,rf_shap,1,Error,0.5898058252427185,clf
LR,rf_shap,1,Error,0.5733009708737864,clf
LR,rf_shap,1,Error,0.5864077669902912,clf
LR,rf_shap,1,Error,0.6012627489072365,clf
LR,rf_shap,2,Error,0.5441747572815534,clf
LR,rf_shap,2,Error,0.558252427184466,clf
LR,rf_shap,2,Error,0.5519417475728156,clf
LR,rf_shap,2,Error,0.5466019417475728,clf
LR,rf_shap,2,Error,0.5522098105876639,clf
LR,rf_shap,3,Error,0.5368932038834952,clf
LR,rf_shap,3,Error,0.5475728155339805,clf
LR,rf_shap,3,Error,0.5475728155339805,clf
LR,rf_shap,3,Error,0.5412621359223301,clf
LR,rf_shap,3,Error,0.5424963574550753,clf
LR,rf_shap,4,Error,0.5237864077669903,clf
LR,rf_shap,4,Error,0.5359223300970875,clf
LR,rf_shap,4,Error,0.5354368932038835,clf
LR,rf_shap,4,Error,0.5281553398058252,clf
LR,rf_shap,4,Error,0.5220981058766392,clf
LR,rf_shap,5,Error,0.4995145631067961,clf
LR,rf_shap,5,Error,0.5077669902912622,clf
LR,rf_shap,5,Error,0.5165048543689321,clf
LR,rf_shap,5,Error,0.5009708737864078,clf
LR,rf_shap,5,Error,0.49781447304516757,clf
LR,rf_shap,10,Error,0.2203883495145631,clf
LR,rf_shap,10,Error,0.21359223300970875,clf
LR,rf_shap,10,Error,0.2194174757281553,clf
LR,rf_shap,10,Error,0.22330097087378642,clf
LR,rf_shap,10,Error,0.22389509470616809,clf
LR,rf_shap,15,Error,0.12572815533980586,clf
LR,rf_shap,15,Error,0.12427184466019414,clf
LR,rf_shap,15,Error,0.12669902912621356,clf
LR,rf_shap,15,Error,0.1320388349514563,clf
LR,rf_shap,15,Error,0.13404565322972317,clf
LR,rf_shap,20,Error,0.09757281553398056,clf
LR,rf_shap,20,Error,0.09466019417475724,clf
LR,rf_shap,20,Error,0.1043689320388349,clf
LR,rf_shap,20,Error,0.10485436893203881,clf
LR,rf_shap,20,Error,0.1015055852355512,clf
LR,rf_shap,25,Error,0.09126213592233012,clf
LR,rf_shap,25,Error,0.09271844660194173,clf
LR,rf_shap,25,Error,0.1043689320388349,clf
LR,rf_shap,25,Error,0.10631067961165053,clf
LR,rf_shap,25,Error,0.0990772219524041,clf
LR,rf_shap,50,Error,0.07184466019417479,clf
LR,rf_shap,50,Error,0.06990291262135917,clf
LR,rf_shap,50,Error,0.08155339805825246,clf
LR,rf_shap,50,Error,0.08300970873786406,clf
LR,rf_shap,50,Error,0.08499271491015059,clf
LR,rf_shap,100,Error,0.06310679611650483,clf
LR,rf_shap,100,Error,0.05679611650485439,clf
LR,rf_shap,100,Error,0.06893203883495147,clf
LR,rf_shap,100,Error,0.06699029126213596,clf
LR,rf_shap,100,Error,0.06896551724137934,clf
LR,rf,1,Error,0.5830097087378641,clf
LR,rf,1,Error,0.5898058252427185,clf
LR,rf,1,Error,0.5733009708737864,clf
LR,rf,1,Error,0.5864077669902912,clf
LR,rf,1,Error,0.6012627489072365,clf
LR,rf,2,Error,0.5441747572815534,clf
LR,rf,2,Error,0.558252427184466,clf
LR,rf,2,Error,0.5519417475728156,clf
LR,rf,2,Error,0.5466019417475728,clf
LR,rf,2,Error,0.5522098105876639,clf
LR,rf,3,Error,0.5393203883495146,clf
LR,rf,3,Error,0.5432038834951456,clf
LR,rf,3,Error,0.5436893203883495,clf
LR,rf,3,Error,0.5364077669902912,clf
LR,rf,3,Error,0.5390966488586693,clf
LR,rf,4,Error,0.5364077669902912,clf
LR,rf,4,Error,0.5344660194174757,clf
LR,rf,4,Error,0.5422330097087379,clf
LR,rf,4,Error,0.5325242718446601,clf
LR,rf,4,Error,0.5298688683827101,clf
LR,rf,5,Error,0.4995145631067961,clf
LR,rf,5,Error,0.5077669902912622,clf
LR,rf,5,Error,0.5165048543689321,clf
LR,rf,5,Error,0.5009708737864078,clf
LR,rf,5,Error,0.49781447304516757,clf
LR,rf,10,Error,0.3781553398058253,clf
LR,rf,10,Error,0.379126213592233,clf
LR,rf,10,Error,0.38786407766990294,clf
LR,rf,10,Error,0.38932038834951455,clf
LR,rf,10,Error,0.39388052452646916,clf
LR,rf,15,Error,0.18252427184466025,clf
LR,rf,15,Error,0.18009708737864083,clf
LR,rf,15,Error,0.18155339805825244,clf
LR,rf,15,Error,0.18495145631067966,clf
LR,rf,15,Error,0.19766877124817872,clf
LR,rf,20,Error,0.10194174757281549,clf
LR,rf,20,Error,0.11213592233009706,clf
LR,rf,20,Error,0.11213592233009706,clf
LR,rf,20,Error,0.1179611650485437,clf
LR,rf,20,Error,0.12967459932005831,clf
LR,rf,25,Error,0.08446601941747578,clf
LR,rf,25,Error,0.09563106796116505,clf
LR,rf,25,Error,0.09514563106796114,clf
LR,rf,25,Error,0.09805825242718447,clf
LR,rf,25,Error,0.10441962117532788,clf
LR,rf,50,Error,0.07184466019417479,clf
LR,rf,50,Error,0.07233009708737859,clf
LR,rf,50,Error,0.08203883495145636,clf
LR,rf,50,Error,0.08446601941747578,clf
LR,rf,50,Error,0.08305002428363284,clf
LR,rf,100,Error,0.06262135922330092,clf
LR,rf,100,Error,0.06067961165048541,clf
LR,rf,100,Error,0.06747572815533975,clf
LR,rf,100,Error,0.06941747572815538,clf
LR,rf,100,Error,0.06750849927149105,clf
LR,wv_rf,1,Error,0.5830097087378641,clf
LR,wv_rf,1,Error,0.5898058252427185,clf
LR,wv_rf,1,Error,0.5733009708737864,clf
LR,wv_rf,1,Error,0.5864077669902912,clf
LR,wv_rf,1,Error,0.6012627489072365,clf
LR,wv_rf,2,Error,0.2805825242718447,clf
LR,wv_rf,2,Error,0.2912621359223301,clf
LR,wv_rf,2,Error,0.28398058252427183,clf
LR,wv_rf,2,Error,0.2796116504854369,clf
LR,wv_rf,2,Error,0.28848955803788245,clf
LR,wv_rf,3,Error,0.22524271844660193,clf
LR,wv_rf,3,Error,0.2344660194174757,clf
LR,wv_rf,3,Error,0.24368932038834956,clf
LR,wv_rf,3,Error,0.2368932038834951,clf
LR,wv_rf,3,Error,0.23409422049538609,clf
LR,wv_rf,4,Error,0.23009708737864076,clf
LR,wv_rf,4,Error,0.23883495145631073,clf
LR,wv_rf,4,Error,0.24563106796116507,clf
LR,wv_rf,4,Error,0.237378640776699,clf
LR,wv_rf,4,Error,0.24380767362797473,clf
LR,wv_rf,5,Error,0.22281553398058251,clf
LR,wv_rf,5,Error,0.24077669902912624,clf
LR,wv_rf,5,Error,0.24368932038834956,clf
LR,wv_rf,5,Error,0.22718446601941744,clf
LR,wv_rf,5,Error,0.2379796017484216,clf
LR,wv_rf,10,Error,0.1786407766990291,clf
LR,wv_rf,10,Error,0.1907766990291262,clf
LR,wv_rf,10,Error,0.1898058252427185,clf
LR,wv_rf,10,Error,0.1893203883495146,clf
LR,wv_rf,10,Error,0.18698397280233126,clf
LR,wv_rf,15,Error,0.14368932038834947,clf
LR,wv_rf,15,Error,0.15436893203883495,clf
LR,wv_rf,15,Error,0.1635922330097087,clf
LR,wv_rf,15,Error,0.1485436893203883,clf
LR,wv_rf,15,Error,0.152986886838271,clf
LR,wv_rf,20,Error,0.09126213592233012,clf
LR,wv_rf,20,Error,0.09611650485436896,clf
LR,wv_rf,20,Error,0.09902912621359228,clf
LR,wv_rf,20,Error,0.09854368932038837,clf
LR,wv_rf,20,Error,0.09956289460903356,clf
LR,wv_rf,25,Error,0.07912621359223304,clf
LR,wv_rf,25,Error,0.07621359223300972,clf
LR,wv_rf,25,Error,0.08349514563106797,clf
LR,wv_rf,25,Error,0.08300970873786406,clf
LR,wv_rf,25,Error,0.08305002428363284,clf
LR,wv_rf,50,Error,0.07087378640776698,clf
LR,wv_rf,50,Error,0.06310679611650483,clf
LR,wv_rf,50,Error,0.07669902912621362,clf
LR,wv_rf,50,Error,0.07233009708737859,clf
LR,wv_rf,50,Error,0.07285089849441473,clf
LR,wv_rf,100,Error,0.062135922330097126,clf
LR,wv_rf,100,Error,0.06067961165048541,clf
LR,wv_rf,100,Error,0.06650485436893205,clf
LR,wv_rf,100,Error,0.062135922330097126,clf
LR,wv_rf,100,Error,0.06119475473530844,clf
LR,xgb_shap,1,Error,0.5883495145631068,clf
LR,xgb_shap,1,Error,0.5898058252427185,clf
LR,xgb_shap,1,Error,0.5742718446601942,clf
LR,xgb_shap,1,Error,0.5854368932038835,clf
LR,xgb_shap,1,Error,0.6022340942204953,clf
LR,xgb_shap,2,Error,0.5776699029126213,clf
LR,xgb_shap,2,Error,0.5844660194174758,clf
LR,xgb_shap,2,Error,0.5660194174757281,clf
LR,xgb_shap,2,Error,0.583495145631068,clf
LR,xgb_shap,2,Error,0.5968916949975716,clf
LR,xgb_shap,3,Error,0.25,clf
LR,xgb_shap,3,Error,0.2543689320388349,clf
LR,xgb_shap,3,Error,0.25679611650485434,clf
LR,xgb_shap,3,Error,0.25533980582524274,clf
LR,xgb_shap,3,Error,0.24720738222438077,clf
LR,xgb_shap,4,Error,0.1786407766990291,clf
LR,xgb_shap,4,Error,0.17330097087378638,clf
LR,xgb_shap,4,Error,0.18446601941747576,clf
LR,xgb_shap,4,Error,0.17961165048543692,clf
LR,xgb_shap,4,Error,0.18698397280233126,clf
LR,xgb_shap,5,Error,0.12378640776699024,clf
LR,xgb_shap,5,Error,0.12766990291262137,clf
LR,xgb_shap,5,Error,0.1344660194174757,clf
LR,xgb_shap,5,Error,0.1339805825242718,clf
LR,xgb_shap,5,Error,0.13210296260320542,clf
LR,xgb_shap,10,Error,0.11262135922330097,clf
LR,xgb_shap,10,Error,0.11359223300970878,clf
LR,xgb_shap,10,Error,0.1043689320388349,clf
LR,xgb_shap,10,Error,0.11262135922330097,clf
LR,xgb_shap,10,Error,0.10733365711510445,clf
LR,xgb_shap,15,Error,0.0883495145631068,clf
LR,xgb_shap,15,Error,0.09708737864077666,clf
LR,xgb_shap,15,Error,0.09660194174757286,clf
LR,xgb_shap,15,Error,0.09951456310679607,clf
LR,xgb_shap,15,Error,0.10004856726566291,clf
LR,xgb_shap,20,Error,0.08155339805825246,clf
LR,xgb_shap,20,Error,0.08737864077669899,clf
LR,xgb_shap,20,Error,0.0868932038834952,clf
LR,xgb_shap,20,Error,0.09417475728155345,clf
LR,xgb_shap,20,Error,0.09276347741622148,clf
LR,xgb_shap,25,Error,0.06941747572815538,clf
LR,xgb_shap,25,Error,0.074757281553398,clf
LR,xgb_shap,25,Error,0.06844660194174756,clf
LR,xgb_shap,25,Error,0.07766990291262132,clf
LR,xgb_shap,25,Error,0.08207867897037402,clf
LR,xgb_shap,50,Error,0.050970873786407744,clf
LR,xgb_shap,50,Error,0.05339805825242716,clf
LR,xgb_shap,50,Error,0.06165048543689322,clf
LR,xgb_shap,50,Error,0.05048543689320384,clf
LR,xgb_shap,50,Error,0.06508013598834383,clf
LR,xgb_shap,100,Error,0.044660194174757306,clf
LR,xgb_shap,100,Error,0.04126213592233008,clf
LR,xgb_shap,100,Error,0.050970873786407744,clf
LR,xgb_shap,100,Error,0.04126213592233008,clf
LR,xgb_shap,100,Error,0.05099562894609033,clf
